Customer_ID,account_age_months,avg_order_value,total_orders,days_since_last_purchase,discount_usage_rate,return_rate,customer_support_tickets,loyalty_member,browsing_frequency_per_week,cart_abandonment_rate,product_review_score_avg,engagement_score,satisfaction_score,price_sensitivity_index,churned
bfc02322-2f00-4aee-b7e5-0dd50d739042,58,64.34,1,96,0.134,0.1056,1,No,3.8,0.456,4.69,1.5,8.67,3.6,Yes
09761608-aff6-4e69-b848-2c1316b6425a,41,38.02,11,2,0.41,0.12,1,Yes,0.3,0.658,5,5.37,8.93,5.6,No
4fd71427-4be6-40d1-9cbb-a408deff7733,25,84.16,7,6,0.147,0.0488,0,No,3.5,0.481,4.62,6.1,9.46,3.5,No
cc3b957b-7cb1-411a-878c-c859b983247d,53,46.7,14,59,0.451,0.0712,0,No,3.2,0.358,5,3.58,9.76,5.9,No
330bb096-ee11-4b0b-8cdf-d0e5ecbc0083,59,105.75,15,1,0.513,0.068,1,No,3.5,0.334,2.96,6.62,7.07,6,No
ffc2f8df-7c8b-4490-ae79-2c5f6901a349,59,102.8,15,25,0.26,0.1816,4,Yes,1.8,0.564,2.58,4.85,4.31,4.2,No
47527bf7-e1d4-4c2a-91a1-78b6685e8a39,46,62.2,12,47,0.092,0.056,0,No,0.4,0.598,3.87,3.18,8.68,3.3,No
7453d944-6141-432c-94b7-8ff24e7d30cc,14,46.58,1,31,0.194,0.0688,1,No,2.4,0.682,3.72,4.28,7.82,4.1,No
cae907eb-4b60-4e0f-8e8c-32e3bf410f8a,9,66.71,1,14,0.175,0.032,1,No,0.5,0.61,3.95,4.5,8.18,3.8,No
4040296d-9146-4fe4-81d6-e5e75b7dceb0,15,79.68,4,33,0.083,0.0368,0,No,1.4,0.903,4.96,3.95,9.84,3.1,No
68e33cdf-41c7-481b-bc9b-524c09733c59,7,95.81,1,80,0.441,0.272,1,No,6.1,0.499,5,3.07,8.43,5.5,Yes
3484e01c-263e-4e3d-b108-e0bb7118e80e,2,60.29,1,6,0.394,0.1944,1,Yes,4.2,0.704,5,6.13,8.69,5.4,No
e4528b3c-c3ce-4adb-8ec0-67bf8ddb99b1,31,114.84,16,36,0.148,0.0528,0,No,2.5,0.655,3.78,4.57,8.6,3.3,No
2bf9016d-e2ed-43d0-a019-e86e637fd338,7,88.09,2,28,0.385,0.0592,0,No,0.5,0.499,4.82,3.83,9.62,5.2,No
f63e5ee4-65af-48f1-b09b-37d8d04e2156,41,83.7,1,7,0.233,0.1192,2,No,0,0.902,4.48,4.68,7.75,4.1,No
b03dd6dc-967f-4f9a-a0ca-ade56b36da98,56,110.26,29,41,0.134,0.0936,1,Yes,0.2,0.249,3.27,3.98,7.29,3.3,No
6ae394f7-0920-4fe5-bec9-ed3844e8ea5a,11,98.64,1,14,0.149,0.1792,0,No,1.3,0.977,3.93,4.77,8.33,3.5,No
f7a494d3-078b-47f3-a47a-87afef410add,13,21.71,1,49,0.27,0.0016,1,No,4.2,0.752,5,3.98,9.33,4.8,No
f95a4276-46d8-4b10-a95c-271cff839a06,13,154.19,1,6,0.313,0.144,1,No,5,0.335,4.39,6.4,8.24,4.3,No
2f33f131-983a-4236-a0f6-976746199c4e,26,31.43,7,11,0.34,0.04,5,No,0.5,0.593,2.86,4.85,4.39,5.2,No
07ed92af-bc12-4848-acaf-0c8ac2f75075,43,117.55,11,47,0.182,0.0008,0,No,2.9,0.787,4.3,3.98,9.3,3.6,No
5a8ccb9f-9713-44d8-91d3-796cdc4b6de0,60,46.34,16,4,0.34,0.016,0,Yes,5.8,0.277,3.74,7.27,8.69,5.1,No
a18254a5-ccf1-4735-b394-5e929338fd62,50,97.98,13,31,0.143,0.1096,1,No,2.5,0.437,2.77,4.72,6.74,3.4,No
999e726e-264d-4644-991a-e5e70acd3499,8,31.75,1,8,0.484,0.0992,1,No,4.6,0.898,4.45,6.17,8.45,6.2,No
bb818501-becd-404e-bf4e-904be66027de,14,53.49,8,108,0.09,0.0632,1,No,2.4,0.708,3.48,1.07,7.6,3.3,Yes
65e86f84-d3f7-4af1-b43e-44953357c74e,45,314.93,1,10,0.552,0.004,1,No,8.6,0.54,4.15,7.4,8.47,5,No
f7610f7b-48c0-4e8c-9654-460dc3394f85,60,95.13,16,51,0.451,0.0512,0,Yes,2.6,0.527,4.93,3.85,9.76,5.6,No
f2508245-43ca-4861-8888-98bbb0ba4718,2,42.22,1,32,0.573,0.0448,0,No,5.3,0.632,4.12,5.2,8.97,6.8,No
515fe613-dbe8-4e25-bfd6-404d41569044,56,88.99,29,5,0.345,0.212,3,Yes,0,0.848,3,5.72,5.29,4.9,No
4bb2d0d4-71dc-4e8e-ae3d-19f42d2d177d,42,47.79,11,10,0.166,0.0056,2,No,1.1,0.494,2.65,5.23,6.3,3.9,No
4736ec1d-38d1-43ac-a09c-baa9b89a4bd1,15,153.63,16,45,0.137,0.0648,1,No,3.9,0.573,3.72,4.58,7.84,3,No
a6ec55a1-0bfc-4f93-bd7e-1334b5b1ae5b,57,37.11,15,4,0.285,0.0224,0,No,4.2,0.892,4.17,6.7,9.1,4.8,No
84735b05-4022-4cac-93a5-a53a4de937bf,24,91.29,1,40,0.055,0.0088,0,No,4.9,0.736,5,4.67,9.97,2.8,No
d24d74a3-5636-4fe7-94e6-bd09134fa285,34,41.46,1,3,0.069,0.0936,3,No,2.6,0.812,2.44,5.75,5.13,3.2,No
f90698e8-30bb-415e-8ab3-ae56f24d50fa,4,50,2,19,0.279,0.084,0,No,5.8,0.716,4.08,6.05,8.8,4.7,No
8cd8f2ec-612c-4597-93c2-c51a6b0d3d30,18,84.13,5,108,0.127,0.0512,1,No,3.9,0.877,2.73,1.47,6.89,3.4,Yes
dbe69de3-af20-4fc6-ab0f-817939b6f385,25,60.92,1,13,0.124,0.0704,0,No,3.3,0.984,2.95,5.48,7.72,3.5,No
c0cdc5a5-8573-419e-9abf-4a3ef44eaef2,47,46.08,12,115,0.435,0.052,0,No,3.2,0.669,4.58,1.47,9.41,5.8,Yes
1bde3b6c-aec9-45f4-b3cb-c5b091a90eca,24,48.65,13,15,0.281,0.0064,0,Yes,3.7,0.548,3.72,5.92,8.7,4.7,No
0addae64-afd6-46dc-a378-70765c1acad8,6,86.11,1,2,0.764,0.0088,0,No,2,0.404,3.23,5.6,8.2,7.8,No
46b63af3-82c1-43bd-8578-5ddd34673d58,34,43.62,1,4,0.183,0.0352,2,No,0,0.682,2.8,4.83,6.35,4,No
5d2bab82-c701-4e41-8890-1b54d70231b7,51,153.71,13,30,0.094,0.048,1,No,2.3,0.815,5,4.7,9.17,2.7,No
5b9a8742-4921-4ea4-b479-bfd947bda6f6,38,96.15,1,14,0.381,0.0496,0,Yes,2.1,0.462,4.05,5.03,8.88,5.1,No
acf321ae-9d70-4bdf-ae37-845ec280fc71,3,214.03,1,21,0.316,0.0176,0,No,2.5,0.278,3.21,4.82,8.15,3.9,No
f192a8b9-f432-48b5-8c73-0445023f4e45,19,57.84,1,70,0.271,0.0272,0,No,0,0.646,3.71,1.53,8.62,4.5,Yes
7a20509d-6b32-45eb-ada9-8c75dc0b2adf,47,84.14,48,6,0.4,0.1176,1,Yes,0,0.951,2.88,6.3,6.82,5.3,No
17c3c36d-54fe-4e42-8b4e-dd70e64f7890,46,108.5,12,74,0.158,0.1944,3,Yes,0.5,0.922,2.15,1.87,4.5,3.5,Yes
a9ca9c4a-9add-420a-9c0c-26ec600b3ced,58,27.85,15,7,0.258,0.0024,0,Yes,0,0.568,5,5.15,9.99,4.6,No
a1000e0a-6ebc-4a9c-a28b-742fc03435f3,36,95.04,1,20,0.331,0.0408,1,Yes,3.6,0.846,4.27,5.23,8.47,4.7,No
29118ccb-9fae-4109-baef-acc9063c5c4c,19,71.83,1,11,0.562,0.0408,0,No,4.5,0.357,4.66,5.98,9.52,6.5,No
e6b737e2-fe18-4e0f-ab53-2fdd0ccd3df6,28,76.58,1,27,0.4,0.2008,1,No,2,0.174,3.16,4.35,6.82,5.3,No
42afccc5-73cb-4092-99a2-d1bdfcf29f41,47,140.58,36,13,0.073,0.0128,0,No,1.3,0.203,5,5.98,9.96,2.7,No
0a1cceba-37fd-4e3c-af19-663eb7cc1f8b,55,46.06,14,14,0.422,0.0256,1,No,2.1,0.417,2.79,5.47,7.04,5.7,No
366470b2-6bed-4489-a593-638b369178c3,56,72.63,15,119,0.187,0.1352,0,No,5.2,0.39,3.32,2.23,7.87,3.9,Yes
be69d02c-9268-46ad-b46b-24f948db2293,10,71.22,6,46,0.577,0.0328,2,No,1.3,0.677,4.51,3.33,8.07,6.6,Yes
30c7e621-94a7-416a-967c-dae025a5c2e6,18,86.59,5,21,0.544,0.0384,0,No,4.1,0.512,3.31,5.48,8.18,6.3,No
bd3d5db7-5390-4fa0-acf4-bcaf2ee350d5,4,98.48,1,97,0.22,0.0016,1,No,2.5,0.554,4.54,1.02,8.87,3.9,Yes
bd17006a-0bf2-430a-9e8b-f497af80629f,12,64.13,4,58,0.415,0.1024,0,No,4.4,0.375,3.07,3.7,7.73,5.5,Yes
2764c34e-0255-4b6e-92cc-20df863380d7,27,86.53,7,16,0.291,0.052,1,Yes,7,0.684,5,6.77,9.16,4.5,No
d6c97bd0-a08f-42eb-a1ec-77f5ff619301,29,36.7,8,30,0.231,0.128,1,Yes,1.7,0.752,3.33,4.33,7.24,4.4,No
ab8cdb2e-93a7-4daa-b213-d05efbe8430e,57,150.98,29,7,0.414,0.0296,0,Yes,3.4,0.526,3.53,6.75,8.43,5,No
5eed8c70-2dc0-4ee8-8d45-a376d0b780ad,12,138.16,1,27,0.168,0.0136,0,No,2,0.742,5,4.35,9.95,3.3,No
3c0373f6-2bd5-4681-b4c9-48333cc93fff,11,20.62,1,64,0.552,0.0064,0,No,4.1,0.292,3.54,3.2,8.52,6.7,Yes
1b1a6798-efb4-4d01-8bc1-ac5e8bf0da6e,4,31.73,2,5,0.13,0.3576,1,No,1,0.315,3.24,5.15,6.38,3.7,No
38a96ec3-58ed-4128-91e5-e5ee45d1590d,46,29.31,12,4,0.264,0.1096,2,Yes,5.9,0.48,3.47,7.17,6.77,4.7,No
a708791e-b03e-4052-82ad-3577bea7ede5,59,107.3,1,23,0.174,0.0392,0,Yes,3.5,0.596,3.46,5.05,8.33,3.6,No
8f79986c-7734-45a3-8ed4-d3c8840220e7,59,314.02,15,14,0.211,0.2464,3,No,1.2,0.58,2.26,5.2,4.44,2.6,No
59ae58fe-e2e7-4148-b2d0-e7d0f9270a9f,60,167.01,16,13,0.194,0.0248,0,No,2.2,0.485,4.25,5.62,9.17,3.4,No
38d1fb87-c24d-4f92-8acb-451eb88a2c57,24,27.88,1,9,0.348,0.0464,1,No,3.3,0.955,4.19,5.68,8.37,5.3,No
01092af4-2e35-4f14-83b5-44a9f4a79145,26,46.86,1,46,0.033,0.0016,0,No,0,0.897,3.71,2.73,8.7,2.9,No
0c45750f-2438-4835-859a-20e10645902a,28,86.7,1,43,0.431,0.0008,1,No,5.6,0.186,3.49,4.75,7.82,5.5,No
33f6dc64-8c6e-4b17-87ce-fa0060831bbb,58,113.86,1,17,0.159,0.0144,0,No,5.8,0.591,4.07,6.12,9.02,3.4,No
03fd27c6-4d62-4759-b702-a870d261c279,47,22.38,1,27,0.199,0.0376,0,No,4.2,0.69,4.69,5.08,9.56,4.3,No
c4f02689-f261-49a7-b0ff-9bfd2d546c82,60,81.39,46,2,0.199,0.0632,1,Yes,4.1,0.501,4.19,7.8,8.31,3.9,No
2e7a5cec-22c5-4761-abfa-8da184fa95e3,4,23.85,1,58,0.271,0.1384,4,No,2.1,0.259,1.64,2.83,3.51,4.8,Yes
f05b0a28-7e91-4927-bbb4-409790d3e291,36,47.74,1,33,0.201,0.0744,1,No,4.8,0.339,4.78,4.98,8.87,4.1,No
f6e599ca-a0b1-4277-abd9-6d8b4e04e6e0,15,54.44,8,27,0.459,0.0112,0,No,1,0.331,4.81,4.25,9.77,5.9,No
89e783c9-1274-42dc-86a7-b74b0652d7c1,22,103.3,1,14,0.343,0.0408,0,No,3.1,0.699,2.74,5.37,7.6,4.8,No
c3566566-a3f7-4bb1-b816-370b9aacd321,60,127.37,16,35,0.156,0.0128,0,Yes,4.3,0.658,3.99,5.22,8.95,3.3,No
3776a015-2e32-49ac-a247-ea0a6c1c07bd,55,53.22,14,30,0.52,0.008,1,No,3.1,0.327,3.18,5,7.49,6.3,No
fec9d572-5bb7-41dc-a4fe-d13be6eb82e1,49,118.06,13,22,0.173,0.0424,0,No,1.5,0.739,4.95,4.83,9.81,3.5,No
8d6f5d3e-fe6c-4617-b12b-73f7f1304286,57,177.3,43,2,0.205,0.1672,3,No,3.8,0.628,4.25,7.6,6.69,3.4,No
44d66bd5-2ee7-43f7-95ee-579bbe0cefce,24,51.4,19,28,0.325,0.0216,0,No,2.9,0.802,3.05,5.2,7.98,5,No
4a3fc02f-61a6-441b-9298-058720b80ad8,24,157.9,13,32,0.186,0.0992,0,No,3.7,0.403,3.88,5.07,8.55,3.4,No
49c55bdf-7671-48a5-bf27-064b579ef89c,37,39.18,19,21,0.228,0.024,0,No,4.2,0.622,4.63,5.98,9.55,4.4,No
fbcf9716-fe93-4cde-a418-7d66d98c748c,5,39.78,2,125,0.115,0.0976,1,No,4.2,0.985,3.73,1.47,7.74,3.6,Yes
74814304-54fa-4b2a-b7a1-65bf3f93682a,6,121.72,1,10,0.408,0.0712,0,No,7.4,0.412,4.15,7,8.91,5.1,No
d7684bb6-1f1b-4e5b-8716-38f4b67c59c1,49,85.86,13,11,0.204,0.1392,0,No,5.2,0.891,3.92,6.62,8.46,3.9,No
e7e0ca9c-f75f-434c-bd25-e47be8319363,57,38.69,29,25,0.562,0.0224,0,Yes,4,0.732,5,6.05,9.93,6.7,No
a6fe896c-4344-4fd0-9fac-8f1aab620deb,10,130.82,1,60,0.797,0.0568,1,No,2.4,0.591,3.99,2.83,8.13,7.8,Yes
1e4c41e7-03c7-4201-91c1-0eb187db3b6d,3,97.31,1,127,0.607,0.0552,4,No,1.5,0.372,3.75,1,5.9,6.7,Yes
af6c5631-b5d3-48f2-b144-ae412a56c1e8,38,140.74,1,169,0.286,0.0568,2,No,3.7,0.767,3.5,1.27,6.98,4.2,Yes
de138211-df5f-41b9-ade9-d543e1f1ec63,34,129.75,9,12,0.157,0.0712,1,No,0.9,0.452,4.23,5,8.33,3.3,No
d9037dd8-8573-4706-b39d-23ce901ade03,6,50.14,1,18,0.502,0.0144,0,No,4.2,0.836,4.57,5.53,9.52,6.2,No
a0aa9f8b-029f-41f5-9b0f-dcc1720db78e,10,389.61,1,43,0.188,0.2336,0,No,3.8,0.183,3.75,4.15,7.97,2,No
75d0313f-00da-403e-a98e-480d78dcdee7,16,20.38,9,117,0.138,0.0376,0,Yes,3.2,0.76,4.72,1.37,9.59,3.8,Yes
ae300731-47b3-4597-9116-bffe588774df,60,154.25,16,14,0.636,0.0064,0,No,4.2,0.402,3.45,6.23,8.43,6.5,No
e99f5a53-bd9c-45ad-82ee-60b569120308,29,97.62,8,47,0.395,0.0368,0,No,6.9,0.432,4.22,5.22,9.1,5.2,No
20442ab9-7e7b-4a3e-8761-63d0c61ae35b,3,68.53,2,27,0.399,0.1192,0,No,3,0.696,3.27,4.72,7.87,5.4,No
1f34c1b5-e243-41e1-a8c3-6a6e00fb8f56,11,227.05,3,13,0.166,0.2096,1,No,0,0.557,4.65,4.45,8.28,2.8,No
dd77ec7f-64db-48d7-9a7b-2044fe1a4a39,37,24.44,19,15,0.388,0.22,0,No,0,0.94,3.56,4.88,7.83,5.6,No
57a1c5a6-d77d-40aa-9de2-b88235595cee,4,120.77,2,63,0.26,0.0504,2,No,1.9,0.409,3.25,2.55,6.75,4.1,Yes
492a73f8-8af6-41d9-9a5b-ee9adbbda20b,49,59.45,1,15,0.175,0.0832,1,No,3,0.739,3.88,5.28,7.94,3.9,No
48990dec-9ea0-4a1b-b4c3-3e2e5f7c6211,4,33.7,2,3,0.233,0.0704,0,No,1.8,0.479,5,5.52,9.77,4.4,No
69fcab6a-b714-408a-bd06-9d626a7a7a33,24,15.17,7,30,0.27,0.0136,1,No,4,0.911,5,5.07,9.29,4.8,No
5df98804-95d5-40b8-a12a-f915a785d3c6,28,74.27,8,15,0.197,0.0304,0,No,0.4,0.317,4.73,4.65,9.63,3.9,No
32cbfe07-4b2e-44f3-b7c9-b051361494b4,56,12.84,1,9,0.068,0.0448,2,Yes,1,0.635,1.98,4.92,5.5,3.4,No
5fad4ce8-2370-4606-ab8b-65bda87f3e78,35,86.88,27,3,0.507,0.0344,0,Yes,5,0.498,4.83,7.42,9.72,6,No
f84f5503-9b35-4099-8da8-dc2d3faa461e,38,94.86,10,3,0.285,0.0376,0,No,4.4,0.674,5,6.65,9.87,4.4,No
8bb8fc14-bdaa-4413-8cb9-9efd97c7c116,50,105.96,1,30,0.262,0.0776,0,No,0.7,0.658,5,3.77,9.74,4.2,No
4573102e-f92d-4289-992e-ba35c2613544,24,157.6,13,22,0.209,0.2672,0,No,6.3,0.797,5,6.43,9.11,3.5,No
64d1f2ab-f07a-4e83-aead-1ca88f61f158,22,161.71,1,55,0.462,0.052,0,No,2.1,0.518,3.94,2.98,8.77,5.3,No
11a78fb9-abd6-4f88-b56e-5b2de25da248,26,67.98,7,10,0.522,0.1128,0,No,3.9,0.556,3.13,6.03,7.75,6.2,No
6aef7e53-3885-4afd-81ef-e369cd019aa6,18,102.05,10,11,0.12,0.036,1,No,4.1,0.657,2.63,6.15,6.84,3.2,No
cd81d410-f921-4dd3-9ead-a7d0d4165d09,59,135.64,15,43,0.2,0.0336,2,No,3.6,0.675,3.7,4.55,7.25,3.6,No
e4c6e511-9a69-42b5-bd27-d81dc02c860f,3,48.69,1,42,0.266,0.0288,1,No,2.8,0.631,3.77,3.87,8.01,4.6,No
ce85c82b-32e4-47c7-96c1-4a6cce25fcb7,46,18.07,12,9,0.265,0.0424,1,No,6,0.852,3.91,6.95,8.1,4.7,No
fd97b865-b336-4897-aff8-4652fc9bb530,11,239.53,3,16,0.418,0.0136,0,No,6.5,0.461,3.98,6.47,8.93,4.5,No
0aff3fed-6bcd-4b49-a153-e6a527e11435,9,75.07,5,11,0.126,0.0184,2,No,2.6,0.831,3.41,5.48,7.02,3.4,No
9ac30a8d-be6c-4015-b774-995591ae7791,54,71.95,28,5,0.33,0.0248,0,Yes,4.1,0.842,5,7.05,9.92,4.9,No
f903ea32-ce6c-4be6-83bd-9499ea678667,33,79.55,1,3,0.469,0.1488,3,No,0,0.465,3.03,4.88,5.53,5.8,No
ec098419-1436-4854-bb14-034583ed4ede,26,154.59,14,60,0.414,0.0104,0,No,0.6,0.371,5,2.67,9.97,5,Yes
129ec654-ef22-4df9-a1df-355d07894fc8,36,53.49,1,11,0.347,0.028,0,No,1.7,0.428,3.49,5.05,8.4,5.1,No
d54163ee-f39a-46e2-a806-47178d46a666,4,47.51,2,261,0.094,0.144,2,No,4.1,0.478,4.04,1.43,7.23,3.4,Yes
3571226e-1c5d-41f0-afe1-e3ecc315ba80,52,45.44,1,18,0.057,0.12,1,No,4.2,0.861,5,5.53,8.93,3.1,No
780de5c0-fcd3-43d4-b6f1-8a7b9d927c77,2,64,1,33,0.188,0.0184,0,No,4.4,0.882,3.77,4.85,8.71,3.9,No
eac0037b-f48b-4ae3-b26d-51505875d2e2,8,90.38,3,6,0.208,0.024,0,Yes,5.3,0.803,4.27,6.57,9.19,3.9,No
e0c4ec81-0743-4de1-81cd-8bad823c4d1e,7,92.39,4,93,0.201,0.0336,0,No,4.1,0.468,2.51,1.85,7.4,3.9,Yes
6fd71588-5a5c-490b-90ab-00b383cbdf98,36,41.97,1,23,0.45,0.0224,1,No,2,0.508,4.37,4.55,8.63,5.9,No
ed69437f-03d5-4ef8-afab-95f26971cb91,34,98.41,18,5,0.078,0.0296,0,No,3.3,0.805,4.13,6.45,9.03,3,No
3004baf7-c1bd-4495-aeb5-390f73a9bb2a,40,54.77,11,15,0.054,0.0624,0,No,5.1,0.615,4.09,6.32,8.88,3,No
0ece194f-c438-43b1-aafa-e248ce80315d,19,54.45,1,13,0.309,0.1792,0,No,7.2,0.777,5,6.78,9.4,4.8,No
8b2f6102-fce3-4f44-af52-683ed78413c2,29,51.27,30,10,0.657,0.1184,1,No,0.4,0.412,2.66,5.63,6.6,7.3,No
c74e2984-28b7-414b-8597-faa0bd8c7a49,39,52.33,1,16,0.07,0.0304,1,No,3.9,0.431,4.7,5.53,8.93,3.2,No
55bff1a3-b858-406e-8466-3f8a9e1c5753,6,69.36,2,42,0.422,0.0968,1,No,0.2,0.701,3.35,3.03,7.36,5.5,Yes
45457f2d-40b5-4f83-b1a6-96b6cf3c457c,10,21.99,6,63,0.265,0.144,1,No,5.4,0.643,5,3.85,8.85,4.7,No
55f190db-94b4-409e-bd1e-de58a7eece7d,41,95.73,21,12,0.507,0.0256,1,No,5.3,0.332,4.15,6.87,8.4,6,No
76e31d88-ea74-4cc1-8dac-17069f4e458e,42,128.92,11,31,0.38,0.084,3,No,6.1,0.582,3.74,5.85,6.46,4.9,No
85565458-1179-49cc-bde6-f31e21126252,5,41.53,4,11,0.408,0.0312,1,Yes,5.1,0.443,2.22,6.28,6.45,5.6,No
0aa505e7-4c0a-429a-964b-4648bc2d0b8b,59,164.96,1,27,0.017,0,0,No,0,0.887,3.12,3.68,8.12,2.1,No
38261575-4c7c-4f7f-8826-57aed9ff3ab7,24,76.45,7,6,0.065,0.1096,0,Yes,4.8,0.554,5,6.53,9.63,3,No
97cfafde-2a82-49a5-839b-aee855b26005,41,136.06,1,33,0.081,0.0136,0,No,1.1,0.736,4.37,3.75,9.32,2.8,No
c500aaa8-e90c-4d0c-a248-82d459aef2f1,22,43.9,12,23,0.05,0.0288,0,No,1.7,0.536,4.09,4.82,8.99,3.1,No
b9420dc6-66d4-4af9-976b-a1c1442ba093,26,115.59,20,7,0.216,0.096,2,No,3.5,0.608,2.92,6.48,6.27,3.8,No
f103285d-075f-4bf0-badb-ab21ddbcce84,51,74.5,13,118,0.088,0.1304,2,No,0,0.789,3.93,1,7.16,3.2,Yes
6c572af4-b3e9-4641-be18-2177206c9679,37,62.9,1,2,0.375,0.092,0,Yes,2.2,0.669,3.73,5.67,8.42,5.2,No
330be35a-ba8f-4037-939a-e8051f4cf140,45,131.6,12,11,0.633,0.0096,0,No,5.5,0.335,3.79,6.68,8.76,6.6,No
95b09fa7-bd67-40cd-a023-48bbf97e924d,29,51.96,8,27,0.252,0.0776,1,No,2.8,0.539,3.11,4.85,7.18,4.5,No
8e9a3245-adc1-4d84-816d-b15ec15a6a61,36,62.68,19,29,0.176,0.0352,0,No,3.9,0.556,3.7,5.48,8.58,3.9,No
685ea1e0-ae85-4001-a8b3-69bdec28db15,20,75.23,11,3,0.47,0.1488,1,No,2.9,0.526,5,6.18,8.84,5.8,No
4d62e668-415a-47d0-9a2e-86ebf2c1b1f0,18,53.81,10,111,0.403,0.1096,0,No,0,0.675,4.46,1,9.09,5.5,Yes
fa2be8a3-f890-43e4-8990-f7c0e3dd5fbe,40,36.87,1,3,0.468,0.2264,2,No,2.7,0.38,4.8,5.78,7.71,6.1,No
13eabe4d-7379-4f35-901f-eea21f8f96c8,45,96.85,12,15,0.385,0.0472,0,No,0,0.451,5,4.65,9.84,5.1,No
4fe5d654-e3f2-48c2-9d71-2e497a64438c,41,114.26,31,16,0.213,0.2696,2,Yes,2.6,0.509,4.95,6.1,7.72,3.8,No
1d7991d4-d43a-4bdb-bcc9-8f7ce611fc9b,54,59.6,14,111,0.475,0.048,0,Yes,3.3,0.159,4.18,1.57,9.02,6,Yes
ce6a8071-e711-43ef-bc05-9fef001627b4,56,17.92,1,5,0.47,0.036,1,Yes,7.3,0.291,4.17,7.22,8.38,6.2,No
a458af17-befd-449f-9f07-93b6bfdc19bc,56,251.08,29,47,0.239,0.304,3,No,1.4,0.631,1.94,4.08,3.93,3.2,Yes
55203b32-d932-46b2-81fd-9e9ecd506a7d,15,59.83,1,18,0.37,0.1712,3,No,1.8,0.707,3.25,4.73,5.68,5.2,No
d6bc1730-828a-43a9-bd12-b92d232569b7,15,43.57,1,5,0.171,0.0352,1,No,7.1,0.736,4.83,7.15,9.05,3.9,No
8eaa6073-882d-4d35-90e4-1a2070b78ca0,24,45.15,13,50,0.562,0.0352,1,Yes,3.1,0.713,4.16,3.97,8.38,6.7,No
1fc9481b-0297-4e16-bed8-7dcedbfbb958,29,77.8,15,39,0.299,0.16,3,No,3.2,0.492,3.04,4.62,5.51,4.6,No
2934b3f4-9f51-43d9-b7ac-fb2c925411e2,54,40.08,41,117,0.582,0.1896,1,Yes,2.5,0.466,4.22,2.2,7.92,6.8,Yes
83093300-b955-449d-9418-1056672b7b58,17,187.2,9,13,0.254,0.0512,1,No,1.8,0.705,3.07,5.25,7.23,3.7,No
731f856e-c718-47c2-acb6-5e2db845e07b,49,149.74,13,1,0.406,0.0024,0,No,0.8,0.82,3.61,5.65,8.6,4.9,No
2270df15-8531-43d5-9f64-589d3d6a6255,47,108.48,1,66,0.267,0.0184,0,No,1,0.334,4,2.07,8.94,4.2,Yes
eecca6a1-9f31-4eb5-8464-12c96dfb3b27,25,336.77,7,35,0.06,0.088,0,No,5.2,0.805,3.74,5.22,8.45,1.4,No
8e023ad0-2247-439e-948f-d789d0e9217a,16,106.39,1,14,0.207,0.0096,3,No,2.2,0.628,3.05,5.07,6.02,3.8,No
bd00177b-c618-47aa-8478-edb6b4fabd9c,50,58.16,13,8,0.26,0.188,0,No,4.6,0.946,4.77,6.57,9.14,4.5,No
65bc993c-3440-4919-83ea-fe264beeff3f,17,194.96,5,43,0.242,0.016,1,Yes,4.3,0.528,2.87,4.45,7.15,3.5,No
1ed1cde9-f6ee-487c-84b7-09b6c15de5e9,47,171.51,24,9,0.455,0.1728,2,No,4.7,0.264,4.39,6.92,7.48,5.2,No
e06aae37-45eb-4661-9ca6-0fd9a0ebbf6a,47,1006.53,12,3,0.293,0.0216,0,No,5,0.527,5,6.92,9.93,2.1,No
922dff81-3150-460d-9207-cc9302dd928d,21,25.88,1,3,0.52,0.0288,0,No,5.1,0.68,3.31,6.58,8.21,6.5,No
21b614ba-28a9-4e22-be50-8473a5abfe20,44,19.51,12,6,0.48,0.0288,1,No,3.8,0.483,4.76,6.37,9,6.2,No
9b6e2667-30a3-4e62-92eb-d723d6e2a6df,48,163.2,13,4,0.278,0.0072,0,Yes,3.2,0.258,4.07,6.3,9.05,4,No
6b6933be-770b-4fac-9205-3bbf6de0279a,27,64.27,1,146,0.319,0.0144,1,No,8,0.274,4.69,2.7,8.98,4.8,Yes
24d3c773-578e-44d9-a772-9af7a7f1cbbf,54,125.4,14,3,0.041,0.0696,1,No,5.5,0.565,3.38,7.15,7.48,2.5,No
3bd7c348-fcbd-452f-a590-3e23b24b7017,5,112.09,3,27,0.232,0.0088,0,No,1.3,0.967,5,4.18,9.97,4,No
dbbde8db-33b6-4443-be01-ab932d3dd946,22,30.22,6,49,0.246,0.0776,0,No,3.8,0.673,5,4.02,9.74,4.5,No
d2a8e055-ad1f-46db-81d9-2745fdde341b,33,28.75,1,37,0.266,0.036,0,No,6.9,0.327,4.59,5.48,9.47,4.7,No
c69b2c04-c6a2-4e49-a41f-dd6f1bdb7c20,40,59.68,21,18,0.205,0.0392,0,No,6,0.285,3.38,6.8,8.25,4.1,No
591ec831-26e0-4e48-bff4-0e1d28587f72,2,80.75,2,16,0.24,0.1728,0,No,3.2,0.474,3.95,5.33,8.37,4.2,No
68149422-b41f-4f3f-a802-7f3013673963,35,109.56,1,43,0.346,0.0488,0,Yes,4.1,0.604,3.97,4.25,8.81,4.8,No
187f77d3-f0b1-49fc-a083-ad601ee318e8,43,52.23,11,12,0.284,0.1632,0,Yes,3.8,0.543,4,6.03,8.46,4.7,No
